OPT_WAVE,OPT_FLAM,OPT_FLAM_SIG
6724.875984483832,-0.23890645672562433,0.26961523110126073
6725.950103042196,-0.12004115060467871,0.2676667509154453
6727.023517544232,0.11491073132575944,0.26812180592651536
6728.097221791036,0.12193273531626765,0.26660101850909146
6729.170803583352,-0.05645501627393001,0.2625164419238216
6730.798058305316,-0.6023754180137948,0.19084672704153136
6732.3920830211455,0.2747581410977108,0.2620288889745161
6733.465878094079,0.22250245557016507,0.2692532659337729
6734.539930843314,0.11390881127110791,0.26339503318421387
6735.614101059103,-0.014627570346054717,0.2643775106085023
6736.688825238952,0.4736031662463789,0.2679189717192473
6737.762680186555,0.46190823659690305,0.26362337651356726
6738.836945458325,-0.5843016660629637,0.2619434030244133
6739.911416374123,0.4519356467886739,0.2685487522534099
6740.985777660376,0.3827127378776429,0.26806463842759987
6742.597871801446,0.07928524276410734,0.19077495222711957
6744.209930747812,0.25232846055711283,0.2740943895154877
6745.284777639986,0.3723440658682723,0.2715407693492577
6746.359973976171,-0.10662545440467681,0.26157659836534025
6747.435033540148,0.3562804820297619,0.26521750097131586
6748.509841346481,0.29197156083093656,0.26361765410962257
6749.584883724054,0.5622531284868814,0.2628241812935563
6750.65996781575,-0.06243834240559544,0.26769321008044467
6751.735384799551,-0.35966048967187314,0.27241145195771577
6752.8108095529415,-0.01623713691632448,0.26871919142839473
6754.4232634292775,0.3282646962911799,0.18605391375563482
6756.038153354381,0.7077897647639936,0.2638104713521643
6757.114137862628,-0.09225584433249176,0.2602883020451205
6758.1903555276585,-0.0031281591419917696,0.25316034453012715
6759.266003506121,0.0702669578026065,0.24937120366415486
6760.342479775448,0.16621398283120864,0.2546178837829276
6761.4185210717615,-0.44199185665059465,0.2556585886156143
6762.494239700234,0.7594579680285531,0.2560722696843377
6763.570511094456,0.16061625426834034,0.2458343268212368
6764.652806246151,0.41359115363222637,0.24564024688921085
6766.275895617142,-0.040122823636235545,0.17522620750633666
6767.875740602022,0.41056686888367927,0.2512112044622759
6768.953187702177,0.38288174653890017,0.2518723378869497
6770.029889406101,0.20555499553296588,0.24503412321403853
6771.1051373206255,-0.30576689515282784,0.25048618471316303
6772.183371931805,0.22942774886090953,0.24335962949821302
6773.259988330944,-0.4249298546891631,0.24533067373559875
6774.337968277158,0.19529930146551766,0.24165453136172838
6775.414712950512,-0.07470948044396016,0.2460672041020566
6776.588139799887,0.47871407232442337,0.23105967372476074
6778.174677558143,-0.42413061056454554,0.18665531818409423
6779.724548520026,0.24164899842412826,0.24637661493017823
6780.802590050441,-0.5142363535231624,0.24123599336202275
6781.891316025773,0.5717638234402899,0.277470396138922
6782.972975357157,-0.09671998449372415,0.27776276468814615
6784.051993108585,-0.9357161954689948,0.2855161902016736
6785.1269275370105,0.5040948700056769,0.28190319777448763
6786.2080814375195,0.3843889651252252,0.2781477732100482
6787.286524118724,0.1397764653531845,0.27297093637805797
6788.37624201975,0.6153424945222111,0.26450680354620254
6789.73376965445,0.06124122922318977,0.21778991157714914
6791.271694387144,0.043645802014201346,0.21163306719641636
6792.669004163387,0.6105936105663671,0.25862235276606327
6793.750040680907,0.6503830841192415,0.261649962072334
6794.829246504446,-0.04551672732429702,0.2513578602055413
6795.911257545122,-0.08781298387631757,0.26033749666541256
6796.9889548897845,-0.24288734179728472,0.2536492738233151
6798.068745236796,0.10476669918413735,0.25733019176914496
6799.150234934452,0.5938157696045262,0.2613957842912806
6800.228869030357,-0.09317598345797394,0.25713831484399824
6801.502654620829,-0.08909409967338319,0.2369369320387445
6803.086392886559,0.39832838474051235,0.21334849309016476
6804.543733459829,0.40113896171479696,0.2533417486716845
6805.620762552417,-0.4825311419160645,0.2509832891942982
6806.7050407464385,0.346078641995606,0.2583602135408812
6807.786566106992,0.5262136359150485,0.25631256546488385
6808.864619981672,-0.19532196778611913,0.25462147876014946
6809.947777699624,0.14216470021276967,0.25331728599868564
6811.025049207875,-0.396533715894397,0.25265317253643227
6812.107315364928,0.08116790686013413,0.2565704509609679
6813.417348310391,-0.1128682916498262,0.22468467231263914
6814.698947700329,-0.541116894394782,0.2455515764572114
6816.093091195452,0.1634559295172538,0.20124004270377338
6817.503712437502,0.6917785639634382,0.2459364502501824
6818.584607170509,0.16046261327822792,0.24059197232049317
6819.667117308662,-0.24188463785724512,0.24549861272142878
6820.744811048763,0.1996567095105495,0.2427413159893696
6821.822762795984,0.34975804623571033,0.24992999321695444
6822.907945823119,-0.17149217544567885,0.25870104666045046
6823.986227380347,0.31361906561645364,0.27661327726663876
6825.299184581281,0.14145709742521956,0.23953105533002095
6826.638760207037,0.7374645093457994,0.308063879849217
6827.942725544428,-0.1735293338494764,0.30386692581215624
6829.281540594689,0.5767571558738132,0.3512947629378938
6830.462059054927,0.36423899757177686,0.3907519343088716
6831.542720813903,-0.19336120449701272,0.39427169273226664
6832.621215546655,0.11429791761625448,0.38667915719815416
6833.706615676622,-0.5439694464720246,0.3809872157077171
6834.787874965372,-0.46718511907160337,0.39346788057483306
6835.8700684628175,-0.37846431562793204,0.40016275120871864
6836.952115274365,0.2981124157211692,0.39390512118165455
6838.28267359599,0.3922173563208671,0.32997983117437213
6839.613092812808,0.5181719276097615,0.33016143364280465
6840.995174603294,-1.0661891475286576,0.25539782034033415
6842.359088962011,-0.3536439974677551,0.2994244795539512
6843.444589047485,-0.2393877307071651,0.2796780870701114
6844.527667301144,0.39668320329430423,0.25768737033241845
6845.610096163915,0.8643499821682042,0.2520938512723843
6846.692438899996,0.23415576690657017,0.24349108642677428
6847.77830533843,0.3507208622734855,0.24545551082465497
6848.852623842742,0.007937714885855013,0.24568018647222742
6850.18123787887,0.9260147591311991,0.21477997788939238
6851.509168499353,-0.03613265400610918,0.2274528662588681
6852.61517887754,0.620514373722855,0.23475863443342496
6853.981382012706,-0.38210345229514636,0.18870634991564433
6855.356686465706,-0.3722879294405642,0.22141884300658898
6856.436960141032,-0.060277985716607384,0.224397901444313
6857.525271882547,0.08721174121107722,0.24210900294885096
6858.606966319299,-0.30811999245998745,0.26821998805561764
6859.690368095085,-0.8502362163954075,0.3014153058261429
6860.77378993135,-0.22339417103630604,0.3161158427953266
6861.857807301328,-0.39602510329409274,0.318453593829365
6863.190074177458,-0.2865231188100805,0.2732105933718372
6864.5232040044575,0.029780532554131503,0.3617511047750809
6865.612594722569,-0.40549434102271464,0.3933991434707791
6866.984542402054,-0.11188935436192148,0.31360671762639314
6868.357067623857,-0.4648865501542826,0.3600641506341413
6869.44624690562,0.5045011087167873,0.344692419463468
6870.531392178356,0.36170851550936445,0.3395514830473968
6871.615142353542,-0.15285885285068795,0.32392918230275164
6872.700110723317,-0.9100322207683774,0.2935117608195004
6873.78401785516,0.5683090550382217,0.23919816069870958
6874.870591545693,0.14422176970334613,0.22222265362779114
6876.174916537061,0.09324869649547489,0.19777831817575023
6877.529478932932,0.12875892567595815,0.2270124851706366
6878.62302588488,-0.30231099766124914,0.22720510398857116
6879.968271556397,-0.09825652601982282,0.19860052098112313
6881.3061980039265,0.0800969935214788,0.21773166149924972
6882.458554821773,0.208194563127881,0.2379611465163623
6883.547011732286,-0.004188764433786954,0.24140338300391012
6884.634981205402,0.44527719797933,0.24162415827419018
6885.720531562631,-0.05362714680870376,0.24271533894273323
6886.806202760633,0.14916449667108275,0.24239555224005896
6887.890531548984,-0.2628010756688104,0.24474097911927878
6889.2268939379355,0.3086106531608513,0.21882430957667076
6890.562029230496,0.03366393284624223,0.2535373764217556
6891.6481116320065,0.25084771056218136,0.249251642129662
6892.803539189635,0.3674769238667031,0.22886964017212916
6894.156485558718,0.17882509714810255,0.19990503123069897
6895.49982319642,0.5166563957726469,0.24561579079307466
6896.579964210385,-0.28102385619818326,0.2456196156111893
6897.660821288086,-0.235177218036074,0.24466966581545743
6898.752866701692,0.6374995426178627,0.2284747845171545
6899.831309725495,0.16384560175900645,0.22817575034984466
6900.919965817015,0.35752485519524746,0.23290489112639853
6902.261432325587,0.20417300158080404,0.2113449966987571
6903.598475968586,0.07928853044216376,0.23486459356425515
6904.701869810735,0.7515371704048507,0.23417937202793057
6905.780261231004,0.5292423457425092,0.23249198571649773
6907.154950957004,-0.10439200957652534,0.20134898704465282
6908.534593115154,-0.2952323053005502,0.24426406717958413
6909.6218412760145,0.31713506919329454,0.24123745276729117
6910.704778855529,0.26311789252995327,0.23880636740055056
6911.796466863204,0.3790632068943985,0.23754275043654696
6912.8879086892675,0.3109915148138671,0.25004906589523235
6913.9715109644185,0.43484631548648844,0.26214156746222017
6915.31797213099,0.10714242698543228,0.23376366061633835
6916.654695197588,0.20898694712995677,0.2559108308642175
6917.726425321656,0.1041467700544413,0.2681968843582617
6918.823459307143,-0.4531957817571209,0.2844251758168002
6920.041209661311,-0.22892269999676665,0.2718776306766082
6921.366881631338,0.215790243594338,0.25361425344902827
6922.675219885687,-0.1173328648139221,0.268714902007808
6923.763231800532,0.5209066004497801,0.28836812063370604
6924.853757895621,0.15035443348136285,0.30736931795346034
6925.940387576979,0.14934640354974654,0.29973309942749976
6927.028804963354,0.09619612644646777,0.2879968759543182
6928.373704491671,0.07522655131025392,0.25450714363103627
6929.732331745057,0.34740563136726355,0.2664976696576889
6930.797862503555,-0.20943495025661943,0.26588310865493087
6931.883491795949,-0.17256046233225505,0.2534796538679554
6932.973117413783,0.271913339694874,0.23179361332616324
6934.3397537544115,-0.2206521469272421,0.187457044703764
6935.708576688808,0.5191698092127119,0.2219505772794549
6936.840565228603,-0.23338523619467114,0.22838884708673524
6937.914661066492,-0.01898282727163,0.22713147313667298
6939.002949382737,0.15201667733449362,0.23312259500742738
6940.0968603972215,-0.25182339195332293,0.24226875273092388
6941.34505926009,-0.2894417781069352,0.2357787306837964
6942.6626674759755,0.5822625468791145,0.24427523424470024
6943.864504406119,0.2679330761410023,0.2710447581659163
6944.956561606758,0.5270858172367102,0.28189892183948545
6946.046413218443,0.5970180345458381,0.2854142325225629
6947.136315273877,-0.37537164586459754,0.2839456941047712
6948.518110609121,0.42972809446870663,0.25109270280207235
6949.90510813354,0.29862500408027925,0.3031549437406594
6950.996422738939,-0.035071381904437454,0.31940240611806403
6952.086715862435,-0.059443545604887016,0.3103197102132883
6953.1771440255625,0.08977983986623625,0.293538334985273
6954.275270340536,0.7058467785013524,0.28872948133911
6955.61693750877,-0.11161571669943653,0.2579140784170155
6956.949624488624,-0.14953512347139825,0.271339756706934
6958.040677275271,0.4671207513920804,0.2597137842108742
6959.130840222104,0.4295090669318288,0.22575677845052858
6960.224829685617,-0.18804384396119805,0.2037612175804295
6961.313723621384,0.34754122632479123,0.1980947524759808
6962.69930651804,0.12874046903778008,0.1694431495226538
6964.090103022936,0.08297329315107754,0.2016524766812566
6965.175875232722,0.25681450013753243,0.2055441661513142
6966.26783676213,-0.0051394905495707535,0.21296408051356924
6967.358410573904,0.00866374184787912,0.21585695813466224
6968.453089461265,-0.25193537212443495,0.2166805764199575
6969.794054996776,0.09550959149526143,0.18987111346917246
6971.133697310534,-0.29526751552069175,0.22750644042906198
6972.233232022719,0.10034974730291378,0.2414714069608344
6973.3270625170835,0.3658346613389899,0.2524650649804135
6974.410845123654,-0.25540559805353313,0.25230717932652846
6975.502685302217,-0.7370431567221765,0.24966023717487495
6976.8908348405985,0.2930454489233517,0.21778165064046387
6978.278069683863,-0.5009659313717677,0.2634590548101928
6979.3701416427675,0.23116923285807778,0.2655565445188393
6980.462393947372,0.5158084146596994,0.27220589229180153
6981.555313377297,-0.0752013933855985,0.2649399440928866
6982.836437112772,0.49059644688544707,0.23638920142058475
6984.144765482203,-0.24111422554659998,0.23788620259288754
6985.329084895917,0.6167388031616637,0.2507975847445272
6986.423475358702,0.21231195010673914,0.24262721275405605
6987.528850533395,0.314830448957392,0.23715361112134625
6988.616362501229,-0.023174612405129788,0.21095548199197564
6989.711052122724,-0.15247630841160523,0.19498793944942075
6991.079829019363,0.011667192011174242,0.16454729888252373
6992.448652927011,0.3047768255650371,0.18754102453777938
6993.573402602625,0.4667459901525693,0.1940902303905746
6994.669715250697,-0.16474747591042904,0.19017236887038316
6995.763227443799,0.23954947241732236,0.1903679458058331
6997.066860922226,-0.1370574001583988,0.17026121230507782
6998.3905420351275,0.17372303575534107,0.19320182280756376
6999.546102165723,0.2681320702894229,0.20308992223126388
7000.640165724696,0.0673552678468507,0.20203192409885434
7001.733884717843,0.14271706526863795,0.19950762531801092
7002.827876610726,0.23351513803757423,0.20251720448997984
7003.9225641517405,-0.18504261416391612,0.20903681295922089
7005.10562191535,0.1180870704483777,0.2027206301249028
7006.4829599912355,-0.26940389362759853,0.19368210697934551
7007.808299837141,0.03589568161942057,0.2237805147443465
7008.890508929139,0.3372179058222442,0.2182472321319032
7009.984684220911,-0.2353926540919456,0.2154875890448118
7011.258076594132,0.03942675414465009,0.19972873689900528
7012.5669619870905,-0.003155113847893324,0.21545170955237197
7013.783477148109,-0.010797883271171626,0.2265190250429986
7014.869377263313,-0.06724168039089512,0.21576698992914026
7015.956214413122,0.23438524527259036,0.21171097086980564
7017.057559123905,0.0844923970498671,0.2034142685252116
7018.147046154993,0.17295548948215875,0.209925440261995
7019.245424680862,0.2589710021649688,0.20514426571587643
7020.627095424136,-0.011672835545620807,0.1637831580975861
7022.005422162546,0.9593546159744417,0.18056452965570782
7023.12564702882,0.1319896789710522,0.18101257352719172
7024.214583637795,0.08405820808674945,0.1828452853610711
7025.306756643005,0.22937411860689488,0.18532295163704013
7026.659797314831,0.2786688287504999,0.1602103373877621
7027.983500594087,0.11560267343898875,0.1951725900871307
7029.058912978318,0.005541574736551146,0.20193674607798845
7030.16298032482,0.3355337092203458,0.19799489579364019
7031.261013027424,-0.1271945784725589,0.20085458086612265
7032.380091244445,0.06016750882267213,0.1986974172069952
7033.486115238321,-0.06546354760195443,0.19587672620141997
7034.628157653295,-0.3094351300746965,0.19373623254801794
7035.9914388101715,0.40924799012209556,0.16511377110590622
7037.349505956385,0.22014104157220707,0.19519848831793396
7038.460173046941,-0.03199934496535807,0.19409441398346977
7039.553312805951,0.12256291305806727,0.18983452422821115
7040.911431223239,0.2137204160022223,0.16282201349820505
7042.2601629821675,-0.25847939238481793,0.19307944261734575
7043.356867553904,0.11848725237938777,0.19898588364189482
7044.4537175652185,0.4815199988471943,0.20077896482183447
7045.54980568719,0.1963860548376891,0.20125465422188593
7046.6475841130805,-0.029248482170735023,0.20218685867973119
7047.743784871182,-0.016904497280736477,0.204809508641341
7048.84182210105,0.007342963387223952,0.210237461322917
7050.030053616756,0.25733113297608223,0.20393954501452768
7051.390461116322,0.022765762696612773,0.18539432245939258
7052.726128393432,0.07170745667418531,0.20784510106700044
7053.823812089959,0.5451539981113633,0.20650647164771194
7054.945013145008,0.15249557006701586,0.20453398743403875
7056.301457215763,0.09861863526172313,0.18742541098344426
7057.62051319517,0.29582282783238095,0.19832050893130754
7058.718054375005,0.19038773815757354,0.19181663708963576
7059.811913230127,0.3793305229052797,0.19159277265913283
7060.910881637328,0.13184244778947868,0.1878687616258833
7062.011956830411,0.42656142644176015,0.18490837130922527
7063.110418643284,0.17649330216225206,0.1866833281635977
7064.209192192072,0.333359770326185,0.18388407079165803
7065.396024442491,-0.10566418977540584,0.180516134076724
7066.764189225849,0.2030896160946813,0.1661150382807686
7068.09794433508,0.18048500125615377,0.18859993340554815
7069.196128175004,-0.27465194821815014,0.1906017347159061
7070.510632044255,0.08013814671139051,0.1733645817780587
7071.852416867166,-0.49289786258235824,0.18622978686396444
7072.993461705765,0.06294434933469051,0.1929720934923997
7074.096103235985,0.7229372714151322,0.18895063073493504
7075.194495809438,-0.2529295800865003,0.1877639160395477
7076.296037408098,0.18036907710053376,0.18901505475891717
7077.392498132221,0.3325466130546157,0.18918964310626504
7078.4915789648685,0.2807246502968041,0.18854531378145367
7079.586024990849,-0.5270134056508781,0.1898518883680531
7080.714568595016,0.6267000500015288,0.18578671339746072
7082.093858334836,-0.31054834029202266,0.1612661725054434
7083.48553124135,-0.06543428526383945,0.19125490010689244
7084.583059892749,0.35453318515890975,0.19095300302441623
7085.930265109975,0.3851737718946519,0.17174771219796547
7087.274808449305,0.4796558630411053,0.1910822718655822
7088.383795223727,-0.23522496059153303,0.19202590612161632
7089.486628968546,0.15328998790054904,0.19177071823987035
7090.586619448277,-0.037778794221330056,0.19223373922634443
7091.686775195988,0.2760320831116591,0.1907900516224392
7092.786827406261,0.25970284746940714,0.18737508788989027
7093.8876037340515,-0.11411796097054924,0.18426986740262943
7094.984497562037,0.3356205281170602,0.18961303925264059
7096.084552762751,0.6461600043624871,0.18744265110958538
7097.463545824649,0.10457483768583231,0.15265031305187934
7098.846500618843,0.18924887407094063,0.1751848799791752
7099.984780287259,0.328565925727739,0.1776883725130813
7101.334740635042,0.12620460493709604,0.156356269973076
7102.665677703929,-0.10832951956502213,0.17399363016141292
7103.79300666047,-0.030578646969394645,0.17287024587362415
7104.892760656832,-0.300192610085289,0.17389404220541216
7105.993463070403,-0.014517721766578834,0.17495248097548355
7107.0927457521675,0.26837052936458655,0.1751495612857709
7108.197198528815,0.2714236502580229,0.17495532386722354
7109.296451128021,0.21200276959005884,0.17211644236839294
7110.399811098462,0.003049492170431418,0.17604149950945333
7111.499942963378,-0.05222165934518557,0.1729843743581082
7112.655178663231,-0.15009922808568263,0.16762390278914846
7114.031790951638,-0.07547778028204359,0.14852228249457688
7115.398401657442,0.014354221207928987,0.17357480183547497
7116.6341450948275,-0.014975360983529026,0.16648021133787788
7117.964163417899,-0.3587634687617683,0.16068795550242757
7119.211155782366,0.2789996988787427,0.17105567480021203
7120.311435434976,0.5637327680302819,0.17246695830084233
7121.4154146289175,-0.007210783062182824,0.17234039039432814
7122.517229107983,0.13707326805173395,0.17000891350291147
7123.619591195788,0.16343625118129262,0.17457139118068754
7124.72182986865,0.26509813369852003,0.17335118928315996
7125.823525075062,0.22163176134952298,0.17307709069688754
7126.92859946492,-0.13091376085299927,0.17563931675679137
7128.027264034541,0.48401612768605284,0.17557397195794908
7129.311636227208,-0.026463956171600158,0.1639551152005796
7130.646512559877,-0.05829696329675281,0.16697635167888356
7131.948500617987,0.07744380621798998,0.1793650654592214
7133.283020826094,-0.27380484685058326,0.16087287431267655
7134.644890959662,0.46783140169608883,0.18084934305286268
7135.748666284381,0.045850172539744743,0.18062096695436966
7136.849983264887,0.5169614526987896,0.1807364057635581
7137.956883471081,0.3332688214868823,0.17908389522084828
7139.060531743564,0.45983275888740915,0.1796001634298358
7140.160125986322,0.06659733647687413,0.1812514350769857
7141.265616845572,0.6038293055606417,0.1824935904743221
7142.360995418423,0.06483720796244195,0.18651582924006166
7143.472747178892,0.29066752641441745,0.1809399798712605
7144.575857305996,-0.13502167502027665,0.1862248923217519
7145.884260891685,0.03148847609648753,0.16707181147178032
7147.248924571209,0.43429527300338133,0.17758649849411637
7148.578192208413,-0.0491093768006962,0.17827726854947898
7149.90597134242,0.32138875780398557,0.1736057689024448
7151.194645120831,0.08025111135783437,0.1878251206853886
7152.298189261089,0.2807562815821275,0.1869500108598671
7153.40341597473,0.10603171306306408,0.18459630314916306
7154.510773528818,0.48437205689265284,0.18058535411876125
7155.614317996922,-0.12716481692733383,0.17984891101832412
7156.716268592583,0.020158359227311826,0.17598358520265048
7157.82314512539,0.6901283736680396,0.17506189712162784
7158.929514313482,0.47332852486763727,0.17836362744312176
7160.031614009096,-0.23442853566647417,0.17466217358596117
7161.134703504077,0.5473630286964758,0.17571365896815225
7162.384138397796,0.3156065139709024,0.1667218370583998
7163.739074476061,0.18981403136363623,0.15918672878426118
7165.23166593744,0.7071013359785763,0.16460986632169566
7166.5998449125245,0.4170338192395543,0.17435707198714026
7167.7654570331815,0.9499359324077553,0.17830720102150643
7168.871317045484,0.9821322799730606,0.1791922004494427
7169.975518860321,0.605552241412479,0.17976420276459296
7171.082727377256,0.863373030349887,0.1794524698195518
7172.186548902748,1.0532195670211324,0.17873150365606494
7173.290589745955,0.5367154581535046,0.17965396130585856
7174.394659206119,1.0361430342591116,0.18577258359294085
7175.503053793738,1.0814702632892619,0.17715393679910424
7176.60900153461,1.3351921826477577,0.1786818249681513
7177.714000637881,0.7044378319682918,0.18332457718664447
7178.836350746867,0.8300220294723459,0.17682006137012463
7180.223677718153,1.1948822215114274,0.14957675609187068
7181.822543416332,1.0829506720765036,0.16058089839434353
7183.177505897856,0.6722945194980581,0.16779849506319355
7184.350414240565,0.6949000529985219,0.17153592864831615
7185.456560406329,0.13813498667547633,0.1706634055743723
7186.566938443456,0.6563052383441595,0.17312373343734871
7187.669845608456,0.4783941554827434,0.16754434901551984
7188.775974572991,0.664847634481075,0.16482728180490305
7189.882167052512,0.6226246632549349,0.16334483949691783
7190.988903634902,0.02018240479215729,0.16283174358909602
7192.097911666875,-0.435038422771471,0.16597092735829497
7193.20239616436,0.44349804252438163,0.15988662594531275
7194.308561779331,0.015833369971673075,0.16284600823412182
7195.415906970519,0.3625527753819691,0.15816432607410205
7196.691829376062,0.04586811874272776,0.14457724319727894
7198.080363995527,-0.10178387106951413,0.1444716358259603
7199.606950830968,0.13983988053060872,0.14142917906069677
7200.950991551004,0.369439323451943,0.1603126595727846
7202.058421440842,0.022343890047262636,0.15722143816105785
7203.166620181389,0.002594978828764301,0.15867586559014246
7204.273202483126,0.11755986666760217,0.15910405639674216
7205.380590502896,0.0026294460964265943,0.15979743198330745
7206.488568017688,0.17056380088863268,0.16025089390651517
7207.5963459594295,0.15135314881102474,0.16005899654870379
7208.704893110952,-0.1414769157670272,0.15974602240016128
7209.813145123636,0.2855905543783002,0.16218353493578774
7210.92058044858,0.14443693116679687,0.16108024643524566
7212.027681675723,-0.23172092297202038,0.15759235154633383
7213.137163206616,0.14554388702373058,0.16375961577871156
7214.478042610942,0.14288526893654338,0.13968504951203492
7216.099736106417,0.01975221991072812,0.13373708293943024
7217.568148025712,0.021776902967363766,0.1623023827883596
7218.675672681057,-0.03546418187053533,0.16283184067255996
7219.784954723675,-0.010923762530903299,0.16425253596438877
7220.893075553254,0.1709205219909848,0.16102002750884187
7222.001827142093,0.15487078207312513,0.16365400048174392
7223.110352822347,-0.051653798860029895,0.16441293489162143
7224.219143204845,-0.26717966394136705,0.16723998695123396
7225.327870777847,-0.03532183810979911,0.16623635058251165
7226.436306163548,0.007406845932721314,0.16759712296438536
7227.545572249989,0.04044543364825208,0.1666245474710626
7228.6540348669305,0.3656758657144705,0.16961492518797522
7229.7634724523095,0.3733374745585574,0.16933456924635787
7230.871870328938,-0.3227923929597117,0.17917997631021312
7232.22407233411,0.04488307520682453,0.1566129652238912
7233.865711898302,-0.40353931021374323,0.15500905370544074
7235.310008900825,0.27290290484388885,0.23553815804112527
7236.419195340054,0.638819945463694,0.270723343456829
7237.52955425938,0.41793537970852473,0.2833097257477993
7238.636891666633,-0.11569305087532131,0.2948786959059342
7239.748001707945,-0.291585667994648,0.319768725551923
7240.8576057984465,-1.280735216126102,0.36456311088462384
7241.967612151356,-0.12151615797976928,0.40263693476019535
7243.0779400064,0.05688689079405747,0.40978277302588084
7244.1879448601085,0.13501018873315443,0.4022054269142665
7245.297859823692,0.5841369132517805,0.3920593435805549
7246.408060200241,0.2668386811489909,0.4080708576196204
7247.518207524734,-0.5897707150972661,0.43950303848637573
7248.628438388876,-0.18289482394315498,0.43500144119358464
7249.884572698437,0.5118457582014859,0.3544431028373362
7251.492095547904,0.5061534736810331,0.26358417425724967
7253.0701309144615,-0.3384663563917954,0.31559905549374334
7254.180842667543,-0.0757786726456377,0.3091280928094553
7255.291357407046,0.7975353977421312,0.28289672192536125
7256.402242745544,0.21528719931910797,0.23987671564299912
7257.5131629205125,-0.36139421241472436,0.22024736100399736
7258.623982151694,0.8569949844839482,0.21188101338112106
7259.735722425928,0.29645143803768886,0.23038701519844512
7260.847359138723,0.1585862502563308,0.2443276995136783
7261.95981022559,0.15467844038480225,0.242172719820357
7263.070365686788,-0.1193631966871636,0.23931264780088293
7264.18142390451,0.019944546920483735,0.21894177210356017
7265.293098700392,0.031035763836121857,0.2121492026559578
7266.404333258374,0.3279420872893809,0.1981881690711844
7267.514591334721,0.10358289890514485,0.18993164732101706
7269.156563995866,0.111575338402182,0.14191377417054274
7270.805644362653,0.14284590763286792,0.23096203959427
7271.966577880396,-0.3289183210332343,0.26527403731467686
7273.080626237525,-0.19698444254271286,0.28197911808263426
7274.193078479876,-0.10899107668558256,0.2830356780500568
7275.304203362517,0.6736333257314613,0.2906162049902937
7276.413357773338,-0.46823552610096825,0.31535990237513045
7277.522355189494,0.18819525403338275,0.36538203862176655
7278.632470567391,0.3079572660646221,0.4297508958335841
7279.7437651465325,-0.15955925589756462,0.4420439463948059
7280.8553031107485,0.8416048593773151,0.4145520515961822
7281.968949568569,-0.2407514202078356,0.38657094107510254
7283.080519747625,0.5172504255263333,0.3905927316157514
7284.192537792189,-0.05697324405786161,0.3901645822276497
7285.30540046709,0.7589487297533944,0.3861713519379359
7286.656682587236,0.4737313056432291,0.3366877318322648
7288.2903666508,-0.28785486820118356,0.22613127403444344
7289.749504138971,0.14395789672910392,0.25734467772211217
7290.868513786163,-0.15785306276548647,0.25835270652836767
7291.981779352037,-0.5564515471740517,0.26421771656776094
